[2023-11-22T08:01:58.314+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: ETL_Commodity.Import_Commodity_To_SQL scheduled__2023-11-22T00:00:00+00:00 [queued]>
[2023-11-22T08:01:58.377+0000] {taskinstance.py:1159} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: ETL_Commodity.Import_Commodity_To_SQL scheduled__2023-11-22T00:00:00+00:00 [queued]>
[2023-11-22T08:01:58.378+0000] {taskinstance.py:1361} INFO - Starting attempt 1 of 2
[2023-11-22T08:01:58.505+0000] {taskinstance.py:1382} INFO - Executing <Task(PythonOperator): Import_Commodity_To_SQL> on 2023-11-22 00:00:00+00:00
[2023-11-22T08:01:58.523+0000] {standard_task_runner.py:57} INFO - Started process 2035 to run task
[2023-11-22T08:01:58.527+0000] {standard_task_runner.py:84} INFO - Running: ['airflow', 'tasks', 'run', 'ETL_Commodity', 'Import_Commodity_To_SQL', 'scheduled__2023-11-22T00:00:00+00:00', '--job-id', '22', '--raw', '--subdir', 'DAGS_FOLDER/ETL_Commodity.py', '--cfg-path', '/tmp/tmpaflin4ps']
[2023-11-22T08:02:10.712+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-09-27 00:00:00', price = N'2.4809', id = N'gasoline20230927', unit = N'USD/Gallon', change1D = N'0.03 (1.19%)', change5D = N'-0.02 (-1.01%)', change1M = N'0.01 (0.26%)', change3M = N'0.03 (1.4%)', change6M = N'-0.33 (-13.4%)', change1Y = N'', changeMTD = N'-0.03 (-1.27%)', changeYTD = N'-0.01 (-0.31%)' WHERE id = 'gasoline20230927'
[2023-11-22T08:02:10.718+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-09-28 00:00:00', price = N'2.4084', id = N'gasoline20230928', unit = N'USD/Gallon', change1D = N'-0.07 (-3.01%)', change5D = N'-0.09 (-3.8%)', change1M = N'-0.07 (-2.99%)', change3M = N'-0.05 (-2.18%)', change6M = N'-0.4 (-16.59%)', change1Y = N'', changeMTD = N'-0.1 (-4.32%)', changeYTD = N'-0.08 (-3.33%)' WHERE id = 'gasoline20230928'
[2023-11-22T08:02:10.724+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-09-29 00:00:00', price = N'2.3496', id = N'gasoline20230929', unit = N'USD/Gallon', change1D = N'-0.06 (-2.5%)', change5D = N'-0.1 (-4.2%)', change1M = N'-0.16 (-6.93%)', change3M = N'-0.16 (-6.78%)', change6M = N'-0.52 (-21.94%)', change1Y = N'', changeMTD = N'-0.16 (-6.93%)', changeYTD = N'-0.14 (-5.92%)' WHERE id = 'gasoline20230929'
[2023-11-22T08:02:10.730+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-10-02 00:00:00', price = N'2.3522', id = N'gasoline20231002', unit = N'USD/Gallon', change1D = N'0.0 (0.11%)', change5D = N'-0.09 (-3.68%)', change1M = N'-0.24 (-10.21%)', change3M = N'-0.14 (-6.03%)', change6M = N'-0.52 (-22.13%)', change1Y = N'', changeMTD = N'0.0 (0.0%)', changeYTD = N'-0.14 (-5.8%)' WHERE id = 'gasoline20231002'
[2023-11-22T08:02:10.736+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-10-03 00:00:00', price = N'2.3119', id = N'gasoline20231003', unit = N'USD/Gallon', change1D = N'-0.04 (-1.74%)', change5D = N'-0.14 (-6.03%)', change1M = N'-0.2 (-8.77%)', change3M = N'-0.24 (-10.2%)', change6M = N'-0.52 (-22.48%)', change1Y = N'', changeMTD = N'-0.04 (-1.74%)', changeYTD = N'-0.18 (-7.64%)' WHERE id = 'gasoline20231003'
[2023-11-22T08:02:10.743+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-10-04 00:00:00', price = N'2.1637', id = N'gasoline20231004', unit = N'USD/Gallon', change1D = N'-0.15 (-6.85%)', change5D = N'-0.32 (-14.66%)', change1M = N'-0.37 (-17.16%)', change3M = N'-0.43 (-19.86%)', change6M = N'-0.67 (-31.07%)', change1Y = N'', changeMTD = N'-0.19 (-8.71%)', changeYTD = N'-0.32 (-15.02%)' WHERE id = 'gasoline20231004'
[2023-11-22T08:02:10.750+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-10-05 00:00:00', price = N'2.15', id = N'gasoline20231005', unit = N'USD/Gallon', change1D = N'-0.01 (-0.64%)', change5D = N'-0.26 (-12.02%)', change1M = N'-0.4 (-18.78%)', change3M = N'-0.46 (-21.58%)', change6M = N'-0.62 (-29.02%)', change1Y = N'', changeMTD = N'-0.2 (-9.4%)', changeYTD = N'-0.34 (-15.75%)' WHERE id = 'gasoline20231005'
[2023-11-22T08:02:10.756+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-10-06 00:00:00', price = N'2.1616', id = N'gasoline20231006', unit = N'USD/Gallon', change1D = N'0.01 (0.54%)', change5D = N'-0.19 (-8.7%)', change1M = N'-0.42 (-19.64%)', change3M = N'-0.42 (-19.47%)', change6M = N'-0.59 (-27.26%)', change1Y = N'', changeMTD = N'-0.19 (-8.82%)', changeYTD = N'-0.33 (-15.13%)' WHERE id = 'gasoline20231006'
[2023-11-22T08:02:10.763+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-10-09 00:00:00', price = N'2.2151', id = N'gasoline20231009', unit = N'USD/Gallon', change1D = N'0.05 (2.42%)', change5D = N'-0.14 (-6.19%)', change1M = N'-0.42 (-19.02%)', change3M = N'-0.36 (-16.09%)', change6M = N'-0.43 (-19.43%)', change1Y = N'', changeMTD = N'-0.14 (-6.19%)', changeYTD = N'-0.27 (-12.35%)' WHERE id = 'gasoline20231009'
[2023-11-22T08:02:10.769+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-10-10 00:00:00', price = N'2.2312', id = N'gasoline20231010', unit = N'USD/Gallon', change1D = N'0.02 (0.72%)', change5D = N'-0.08 (-3.62%)', change1M = N'-0.42 (-19.0%)', change3M = N'-0.4 (-17.95%)', change6M = N'-0.36 (-15.92%)', change1Y = N'', changeMTD = N'-0.12 (-5.42%)', changeYTD = N'-0.26 (-11.54%)' WHERE id = 'gasoline20231010'
[2023-11-22T08:02:10.775+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-10-11 00:00:00', price = N'2.1937', id = N'gasoline20231011', unit = N'USD/Gallon', change1D = N'-0.04 (-1.71%)', change5D = N'0.03 (1.37%)', change1M = N'-0.47 (-21.39%)', change3M = N'-0.48 (-21.73%)', change6M = N'-0.41 (-18.59%)', change1Y = N'', changeMTD = N'-0.16 (-7.23%)', changeYTD = N'-0.29 (-13.44%)' WHERE id = 'gasoline20231011'
[2023-11-22T08:02:10.781+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-10-12 00:00:00', price = N'2.151', id = N'gasoline20231012', unit = N'USD/Gallon', change1D = N'-0.04 (-1.99%)', change5D = N'0.0 (0.05%)', change1M = N'-0.53 (-24.57%)', change3M = N'-0.55 (-25.37%)', change6M = N'-0.48 (-22.35%)', change1Y = N'', changeMTD = N'-0.2 (-9.35%)', changeYTD = N'-0.34 (-15.7%)' WHERE id = 'gasoline20231012'
[2023-11-22T08:02:10.786+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-10-13 00:00:00', price = N'2.253', id = N'gasoline20231013', unit = N'USD/Gallon', change1D = N'0.1 (4.53%)', change5D = N'0.09 (4.06%)', change1M = N'-0.4 (-17.57%)', change3M = N'-0.24 (-10.76%)', change6M = N'-0.34 (-14.9%)', change1Y = N'', changeMTD = N'-0.1 (-4.4%)', changeYTD = N'-0.24 (-10.46%)' WHERE id = 'gasoline20231013'
[2023-11-22T08:02:10.792+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-10-16 00:00:00', price = N'2.2577', id = N'gasoline20231016', unit = N'USD/Gallon', change1D = N'0.0 (0.21%)', change5D = N'0.04 (1.89%)', change1M = N'-0.38 (-17.0%)', change3M = N'-0.31 (-13.52%)', change6M = N'-0.25 (-11.29%)', change1Y = N'', changeMTD = N'-0.09 (-4.19%)', changeYTD = N'-0.23 (-10.23%)' WHERE id = 'gasoline20231016'
[2023-11-22T08:02:10.797+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-10-17 00:00:00', price = N'2.2725', id = N'gasoline20231017', unit = N'USD/Gallon', change1D = N'0.01 (0.65%)', change5D = N'0.04 (1.82%)', change1M = N'-0.33 (-14.63%)', change3M = N'-0.27 (-11.7%)', change6M = N'-0.22 (-9.69%)', change1Y = N'', changeMTD = N'-0.08 (-3.51%)', changeYTD = N'-0.22 (-9.51%)' WHERE id = 'gasoline20231017'
[2023-11-22T08:02:10.803+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-10-18 00:00:00', price = N'2.3348', id = N'gasoline20231018', unit = N'USD/Gallon', change1D = N'0.06 (2.67%)', change5D = N'0.14 (6.04%)', change1M = N'-0.17 (-7.33%)', change3M = N'-0.23 (-9.8%)', change6M = N'-0.2 (-8.36%)', change1Y = N'', changeMTD = N'-0.02 (-0.75%)', changeYTD = N'-0.15 (-6.59%)' WHERE id = 'gasoline20231018'
[2023-11-22T08:02:10.809+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-10-19 00:00:00', price = N'2.343', id = N'gasoline20231019', unit = N'USD/Gallon', change1D = N'0.01 (0.35%)', change5D = N'0.19 (8.19%)', change1M = N'-0.16 (-6.69%)', change3M = N'-0.25 (-10.73%)', change6M = N'-0.21 (-8.85%)', change1Y = N'', changeMTD = N'-0.01 (-0.39%)', changeYTD = N'-0.15 (-6.21%)' WHERE id = 'gasoline20231019'
[2023-11-22T08:02:10.815+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-10-20 00:00:00', price = N'2.3538', id = N'gasoline20231020', unit = N'USD/Gallon', change1D = N'0.01 (0.46%)', change5D = N'0.1 (4.28%)', change1M = N'-0.09 (-4.01%)', change3M = N'-0.25 (-10.74%)', change6M = N'-0.08 (-3.48%)', change1Y = N'', changeMTD = N'0.0 (0.07%)', changeYTD = N'-0.13 (-5.73%)' WHERE id = 'gasoline20231020'
[2023-11-22T08:02:10.822+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-10-23 00:00:00', price = N'2.3116', id = N'gasoline20231023', unit = N'USD/Gallon', change1D = N'-0.04 (-1.83%)', change5D = N'0.05 (2.33%)', change1M = N'-0.13 (-5.5%)', change3M = N'-0.31 (-13.56%)', change6M = N'-0.01 (-0.45%)', change1Y = N'', changeMTD = N'-0.04 (-1.76%)', changeYTD = N'-0.18 (-7.66%)' WHERE id = 'gasoline20231023'
[2023-11-22T08:02:10.828+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-10-24 00:00:00', price = N'2.2527', id = N'gasoline20231024', unit = N'USD/Gallon', change1D = N'-0.06 (-2.61%)', change5D = N'-0.02 (-0.88%)', change1M = N'-0.2 (-8.82%)', change3M = N'-0.36 (-16.02%)', change6M = N'-0.07 (-3.25%)', change1Y = N'', changeMTD = N'-0.1 (-4.42%)', changeYTD = N'-0.24 (-10.47%)' WHERE id = 'gasoline20231024'
[2023-11-22T08:02:10.834+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-10-25 00:00:00', price = N'2.2688', id = N'gasoline20231025', unit = N'USD/Gallon', change1D = N'0.02 (0.71%)', change5D = N'-0.07 (-2.91%)', change1M = N'-0.21 (-9.35%)', change3M = N'-0.27 (-11.77%)', change6M = N'-0.11 (-4.86%)', change1Y = N'', changeMTD = N'-0.08 (-3.68%)', changeYTD = N'-0.22 (-9.69%)' WHERE id = 'gasoline20231025'
[2023-11-22T08:02:10.840+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-10-26 00:00:00', price = N'2.2371', id = N'gasoline20231026', unit = N'USD/Gallon', change1D = N'-0.03 (-1.42%)', change5D = N'-0.11 (-4.73%)', change1M = N'-0.17 (-7.66%)', change3M = N'-0.3 (-13.24%)', change6M = N'-0.22 (-10.04%)', change1Y = N'', changeMTD = N'-0.12 (-5.15%)', changeYTD = N'-0.25 (-11.24%)' WHERE id = 'gasoline20231026'
[2023-11-22T08:02:10.846+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-10-27 00:00:00', price = N'2.2952', id = N'gasoline20231027', unit = N'USD/Gallon', change1D = N'0.06 (2.53%)', change5D = N'-0.06 (-2.55%)', change1M = N'-0.05 (-2.37%)', change3M = N'-0.25 (-10.93%)', change6M = N'-0.18 (-8.05%)', change1Y = N'', changeMTD = N'-0.06 (-2.48%)', changeYTD = N'-0.19 (-8.43%)' WHERE id = 'gasoline20231027'
[2023-11-22T08:02:10.852+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-10-30 00:00:00', price = N'2.2168', id = N'gasoline20231030', unit = N'USD/Gallon', change1D = N'-0.08 (-3.54%)', change5D = N'-0.09 (-4.28%)', change1M = N'-0.14 (-6.11%)', change3M = N'-0.35 (-15.73%)', change6M = N'-0.28 (-12.55%)', change1Y = N'', changeMTD = N'-0.14 (-6.11%)', changeYTD = N'-0.27 (-12.26%)' WHERE id = 'gasoline20231030'
[2023-11-22T08:02:10.858+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-10-31 00:00:00', price = N'2.2173', id = N'gasoline20231031', unit = N'USD/Gallon', change1D = N'0.0 (0.02%)', change5D = N'-0.04 (-1.6%)', change1M = N'-0.09 (-4.27%)', change3M = N'-0.39 (-17.64%)', change6M = N'-0.24 (-10.84%)', change1Y = N'', changeMTD = N'-0.13 (-6.08%)', changeYTD = N'-0.27 (-12.24%)' WHERE id = 'gasoline20231031'
[2023-11-22T08:02:10.864+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-11-01 00:00:00', price = N'2.1855', id = N'gasoline20231101', unit = N'USD/Gallon', change1D = N'-0.03 (-1.46%)', change5D = N'-0.08 (-3.81%)', change1M = N'0.02 (1.0%)', change3M = N'-0.5 (-22.93%)', change6M = N'-0.24 (-11.2%)', change1Y = N'', changeMTD = N'0.0 (0.0%)', changeYTD = N'-0.3 (-13.87%)' WHERE id = 'gasoline20231101'
[2023-11-22T08:02:10.870+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-11-02 00:00:00', price = N'2.246', id = N'gasoline20231102', unit = N'USD/Gallon', change1D = N'0.06 (2.69%)', change5D = N'0.01 (0.4%)', change1M = N'0.1 (4.27%)', change3M = N'-0.42 (-18.51%)', change6M = N'-0.23 (-10.06%)', change1Y = N'-0.13 (-5.7%)', changeMTD = N'0.06 (2.69%)', changeYTD = N'-0.24 (-10.8%)' WHERE id = 'gasoline20231102'
[2023-11-22T08:02:10.876+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-11-03 00:00:00', price = N'2.201', id = N'gasoline20231103', unit = N'USD/Gallon', change1D = N'-0.04 (-2.04%)', change5D = N'-0.09 (-4.28%)', change1M = N'0.04 (1.79%)', change3M = N'-0.5 (-22.79%)', change6M = N'-0.28 (-12.64%)', change1Y = N'-0.25 (-11.17%)', changeMTD = N'0.02 (0.7%)', changeYTD = N'-0.29 (-13.07%)' WHERE id = 'gasoline20231103'
[2023-11-22T08:02:10.882+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-11-06 00:00:00', price = N'2.2359', id = N'gasoline20231106', unit = N'USD/Gallon', change1D = N'0.03 (1.56%)', change5D = N'0.02 (0.85%)', change1M = N'0.02 (0.93%)', change3M = N'-0.42 (-18.95%)', change6M = N'-0.33 (-14.91%)', change1Y = N'-0.03 (-1.5%)', changeMTD = N'0.05 (2.25%)', changeYTD = N'-0.25 (-11.3%)' WHERE id = 'gasoline20231106'
[2023-11-22T08:02:10.888+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-11-07 00:00:00', price = N'2.1677', id = N'gasoline20231107', unit = N'USD/Gallon', change1D = N'-0.07 (-3.15%)', change5D = N'-0.05 (-2.29%)', change1M = N'-0.06 (-2.93%)', change3M = N'-0.44 (-20.48%)', change6M = N'-0.28 (-12.85%)', change1Y = N'-0.1 (-4.67%)', changeMTD = N'-0.02 (-0.82%)', changeYTD = N'-0.32 (-14.8%)' WHERE id = 'gasoline20231107'
[2023-11-22T08:02:10.895+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-11-08 00:00:00', price = N'2.1285', id = N'gasoline20231108', unit = N'USD/Gallon', change1D = N'-0.04 (-1.84%)', change5D = N'-0.06 (-2.68%)', change1M = N'-0.07 (-3.06%)', change3M = N'-0.49 (-23.16%)', change6M = N'-0.31 (-14.55%)', change1Y = N'-0.16 (-7.55%)', changeMTD = N'-0.06 (-2.68%)', changeYTD = N'-0.36 (-16.92%)' WHERE id = 'gasoline20231108'
[2023-11-22T08:02:10.901+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-11-09 00:00:00', price = N'2.1608', id = N'gasoline20231109', unit = N'USD/Gallon', change1D = N'0.03 (1.49%)', change5D = N'-0.09 (-3.94%)', change1M = N'0.01 (0.45%)', change3M = N'-0.44 (-20.49%)', change6M = N'-0.31 (-14.15%)', change1Y = N'-0.22 (-10.26%)', changeMTD = N'-0.02 (-1.14%)', changeYTD = N'-0.33 (-15.17%)' WHERE id = 'gasoline20231109'
[2023-11-22T08:02:10.907+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-11-10 00:00:00', price = N'2.1895', id = N'gasoline20231110', unit = N'USD/Gallon', change1D = N'0.03 (1.31%)', change5D = N'-0.01 (-0.53%)', change1M = N'-0.06 (-2.9%)', change3M = N'-0.3 (-13.74%)', change6M = N'-0.3 (-13.75%)', change1Y = N'-0.15 (-6.96%)', changeMTD = N'0.0 (0.18%)', changeYTD = N'-0.3 (-13.66%)' WHERE id = 'gasoline20231110'
[2023-11-22T08:02:10.914+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-11-13 00:00:00', price = N'2.2359', id = N'gasoline20231113', unit = N'USD/Gallon', change1D = N'0.05 (2.08%)', change5D = N'0.0 (0.0%)', change1M = N'-0.02 (-0.97%)', change3M = N'-0.22 (-9.78%)', change6M = N'-0.31 (-13.83%)', change1Y = N'-0.05 (-2.29%)', changeMTD = N'0.05 (2.25%)', changeYTD = N'-0.25 (-11.3%)' WHERE id = 'gasoline20231113'
[2023-11-22T08:02:10.919+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-11-14 00:00:00', price = N'2.2228', id = N'gasoline20231114', unit = N'USD/Gallon', change1D = N'-0.01 (-0.59%)', change5D = N'0.06 (2.48%)', change1M = N'-0.05 (-2.24%)', change3M = N'-0.25 (-11.1%)', change6M = N'-0.26 (-11.59%)', change1Y = N'0.01 (0.48%)', changeMTD = N'0.04 (1.68%)', changeYTD = N'-0.27 (-11.96%)' WHERE id = 'gasoline20231114'
[2023-11-22T08:02:10.925+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-11-15 00:00:00', price = N'2.2018', id = N'gasoline20231115', unit = N'USD/Gallon', change1D = N'-0.02 (-0.95%)', change5D = N'0.07 (3.33%)', change1M = N'-0.13 (-6.04%)', change3M = N'-0.25 (-11.48%)', change6M = N'-0.32 (-14.34%)', change1Y = N'0.04 (1.87%)', changeMTD = N'0.02 (0.74%)', changeYTD = N'-0.29 (-13.03%)' WHERE id = 'gasoline20231115'
[2023-11-22T08:02:10.932+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-11-16 00:00:00', price = N'2.1011', id = N'gasoline20231116', unit = N'USD/Gallon', change1D = N'-0.1 (-4.79%)', change5D = N'-0.06 (-2.84%)', change1M = N'-0.24 (-11.51%)', change3M = N'-0.37 (-17.65%)', change6M = N'-0.31 (-14.8%)', change1Y = N'0.01 (0.59%)', changeMTD = N'-0.08 (-4.02%)', changeYTD = N'-0.39 (-18.44%)' WHERE id = 'gasoline20231116'
[2023-11-22T08:02:10.938+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-11-17 00:00:00', price = N'2.1845', id = N'gasoline20231117', unit = N'USD/Gallon', change1D = N'0.08 (3.82%)', change5D = N'-0.0 (-0.23%)', change1M = N'-0.17 (-7.75%)', change3M = N'-0.34 (-15.52%)', change6M = N'-0.19 (-8.75%)', change1Y = N'0.12 (5.64%)', changeMTD = N'-0.0 (-0.05%)', changeYTD = N'-0.3 (-13.92%)' WHERE id = 'gasoline20231117'
[2023-11-22T08:02:10.943+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-11-20 00:00:00', price = N'2.226', id = N'gasoline20231120', unit = N'USD/Gallon', change1D = N'0.04 (1.86%)', change5D = N'-0.01 (-0.44%)', change1M = N'-0.09 (-3.85%)', change3M = N'-0.24 (-10.8%)', change6M = N'-0.15 (-6.75%)', change1Y = N'0.16 (7.13%)', changeMTD = N'0.04 (1.82%)', changeYTD = N'-0.26 (-11.8%)' WHERE id = 'gasoline20231120'
[2023-11-22T08:02:10.949+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-11-21 00:00:00', price = N'2.2338', id = N'gasoline20231121', unit = N'USD/Gallon', change1D = N'0.01 (0.35%)', change5D = N'0.01 (0.49%)', change1M = N'-0.02 (-0.85%)', change3M = N'-0.23 (-10.3%)', change6M = N'-0.2 (-9.15%)', change1Y = N'0.14 (6.2%)', changeMTD = N'0.05 (2.16%)', changeYTD = N'-0.25 (-11.41%)' WHERE id = 'gasoline20231121'
[2023-11-22T08:02:10.955+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Xăng', lastUpdated = N'2023-11-22 00:00:00', price = N'2.2366', id = N'gasoline20231122', unit = N'USD/Gallon', change1D = N'0.0 (0.13%)', change5D = N'0.03 (1.56%)', change1M = N'-0.03 (-1.44%)', change3M = N'-0.24 (-10.64%)', change6M = N'-0.22 (-9.9%)', change1Y = N'0.06 (2.71%)', changeMTD = N'0.05 (2.28%)', changeYTD = N'-0.25 (-11.27%)' WHERE id = 'gasoline20231122'
[2023-11-22T08:02:10.962+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Đường', lastUpdated = N'2022-11-23 00:00:00', price = N'19.55', id = N'sugar20221123', unit = N'USD/Lbs', change1D = N'', change5D = N'', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'0.0 (0.0%)', changeYTD = N'0.0 (0.0%)' WHERE id = 'sugar20221123'
[2023-11-22T08:02:10.969+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Đường', lastUpdated = N'2022-11-25 00:00:00', price = N'19.33', id = N'sugar20221125', unit = N'USD/Lbs', change1D = N'-0.22 (-1.14%)', change5D = N'', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-0.22 (-1.14%)', changeYTD = N'-0.22 (-1.14%)' WHERE id = 'sugar20221125'
[2023-11-22T08:02:10.976+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Đường', lastUpdated = N'2022-11-28 00:00:00', price = N'19.38', id = N'sugar20221128', unit = N'USD/Lbs', change1D = N'0.05 (0.26%)', change5D = N'', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-0.17 (-0.88%)', changeYTD = N'-0.17 (-0.88%)' WHERE id = 'sugar20221128'
[2023-11-22T08:02:10.983+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Đường', lastUpdated = N'2022-11-29 00:00:00', price = N'19.53', id = N'sugar20221129', unit = N'USD/Lbs', change1D = N'0.15 (0.77%)', change5D = N'', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'-0.02 (-0.1%)', changeYTD = N'-0.02 (-0.1%)' WHERE id = 'sugar20221129'
[2023-11-22T08:02:10.989+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Đường', lastUpdated = N'2022-11-30 00:00:00', price = N'19.63', id = N'sugar20221130', unit = N'USD/Lbs', change1D = N'0.1 (0.51%)', change5D = N'', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'0.08 (0.41%)', changeYTD = N'0.08 (0.41%)' WHERE id = 'sugar20221130'
[2023-11-22T08:02:10.995+0000] {logging_mixin.py:154} INFO - UPDATE [macroEconomic].[dbo].[HangHoa] SET name = N'Đường', lastUpdated = N'2022-12-01 00:00:00', price = N'19.62', id = N'sugar20221201', unit = N'USD/Lbs', change1D = N'-0.01 (-0.05%)', change5D = N'0.07 (0.36%)', change1M = N'', change3M = N'', change6M = N'', change1Y = N'', changeMTD = N'0.0 (0.0%)', changeYTD = N'0.07 (0.36%)' WHERE id = 'sugar20221201'
